,,,,,,,,,,"VCNL4200 data, baseline corrected and converted to 5 minute averages",,,,,,,
date time,RH (%),temp (C) ,LWC counter,rain (mm),visibility (km),vis std dev (km),,bext (1/km),,VCNL1,VCNL2,VCNL3,VCNL4,VCNL5,VCNL6,,
6/1/21 21:50,81.8,17.34,0,0,57.596,5.542,,0.05208695,,0,0,0,0,0,0,,
6/1/21 21:55,81.4,17.37,0,0,64.678,5.7182,,0.046383623,,0,0,0,0,0,0,,
6/1/21 22:00,81.4,17.46,0,0,69.713,2.1433,,0.043033581,,0,0,0,0,0,0,,
6/1/21 22:05,81.5,17.41,0,0,74.812,4.956,,0.040100519,,0,0,0,0,0,0,,
6/1/21 22:10,79.8,17.89,0,0,82.013,2.2603,,0.036579567,,0,0,0,0,0,0,,
6/1/21 22:15,78.7,18.29,0,0,81.092,5.9465,,0.036995018,,0,0,0,0,0,0,,
6/1/21 22:20,78.4,18.39,0,0,75.052,3.5705,,0.039972286,,0,0,0,0,0,0,,
6/1/21 22:25,78.9,18.4,0,0,78.615,2.5827,,0.038160656,,0,0,0,0,0,0,,
6/1/21 22:30,78.7,18.36,0,0,70.454,9.5694,,0.042580975,,0,0,0,0,0,0,,
6/1/21 22:35,78.9,18.37,0,0,77.027,12.001,,0.038947382,,0,0,0,0,0,0,,
6/1/21 22:40,80.4,18.15,0,0,76.931,5.8521,,0.038995983,,0,0,0,0,0,0,,
6/1/21 22:45,80.3,18.02,0,0,79.139,6.1335,,0.037907985,,0,0,0,0,0,0,,
6/1/21 22:50,82,17.77,0,0,66.149,2.1473,,0.04535216,,0,0,0,0,0,0,,
6/1/21 22:55,83.8,17.38,0,0,75.075,5.5322,,0.03996004,,0,0,0,0,0,0,,
6/1/21 23:00,85.4,17.07,0,0,70.537,2.4283,,0.04253087,,0,0,0,0,0,0,,
6/1/21 23:05,86.8,16.87,0,0,64.231,3.1269,,0.046706419,,0,0,0,0,0,0,,
6/1/21 23:10,86.7,16.85,0,0,62.358,2.4599,,0.048109304,,0,0,0,0,0,0,,
6/1/21 23:15,85,17.04,0,0,69.864,5.7076,,0.04294057,,0,0,0,0,0,0,,
6/1/21 23:20,83.7,17.28,0,0,70.477,4.7997,,0.042567079,,0,0,0,0,0,0,,
6/1/21 23:25,83.5,17.31,0,0,72.171,3.0293,,0.041567943,,0,0,0,0,0,0,,
6/1/21 23:30,82.6,17.48,0,0,70.87,3.0035,,0.042331029,,0,0,0,0,0,0,,
6/1/21 23:35,84.3,17.17,0,0,61.813,4.5868,,0.04853348,,0,0,0,0,0,0,,
6/1/21 23:40,87.4,16.73,0,0,56.826,2.1186,,0.052792736,,0,0,0,0,0,0,,
6/1/21 23:45,87.5,16.73,0,0,60.2,4.366,,0.049833887,,0,0,0,0,0,0,,
6/1/21 23:50,87.6,16.69,0,0,59.109,3.3046,,0.050753692,,0,0,0,0,0,0,,
6/1/21 23:55,86.1,16.85,0,0,64.054,1.5309,,0.046835483,,0,0,0,0,0,0,,
6/2/21 0:00,87,16.72,0,0,55.006,2.0445,,0.054539505,,0,0,0,0,0,0,,
6/2/21 0:05,87.2,16.58,0,0,51.394,1.4719,,0.058372573,,0,0,0,0,0,0,,
6/2/21 0:10,87.7,16.51,0,0,49.248,0.97948,,0.060916179,,0,0,0,0,0,0,,
6/2/21 0:15,88.3,16.43,0,0,48.263,2.09,,0.062159418,,0,0,0,0,0,0,,
6/2/21 0:20,88.6,16.42,0,0,50.318,1.7013,,0.059620812,,0,0,0,0,0,0,,
6/2/21 0:25,88.8,16.38,0,0,51.451,1.3833,,0.058307905,,0,0,0,0,0,0,,
6/2/21 0:30,88.7,16.38,0,0,51.286,2.0637,,0.058495496,,0,0,0,0,0,0,,
6/2/21 0:35,88,16.46,0,0,53.068,1.6052,,0.056531243,,0,0,0,0,0,0,,
6/2/21 0:40,87.8,16.47,0,0,52.767,1.2269,,0.056853715,,0,0,0,0,0,0,,
6/2/21 0:45,87.7,16.5,0,0,52.067,3.8979,,0.057618069,,0,0,0,0,0,0,,
6/2/21 0:50,88.3,16.43,0,0,47.271,3.8567,,0.063463857,,0,0,0,0,0,0,,
6/2/21 0:55,88.4,16.35,0,0,50.521,1.2035,,0.059381247,,0,0,0,0,0,0,,
6/2/21 1:00,88.5,16.33,0,0,51.509,0.98379,,0.058242249,,0,0,0,0,0,0,,
6/2/21 1:05,88.5,16.32,0,0,51.997,1.659,,0.057695636,,0,0,0,0,0,0,,
6/2/21 1:10,88.3,16.34,0,0,50.921,2.3092,,0.05891479,,0,0,0,0,0,0,,
6/2/21 1:15,87.5,16.48,0,0,52.167,2.028,,0.05750762,,0,0,0,0,0,0,,
6/2/21 1:20,87.3,16.52,0,0,56.919,2.2579,,0.052706478,,0,0,0,0,0,0,,
6/2/21 1:25,86.7,16.58,0,0,60.575,2.0886,,0.049525382,,0,0,0,0,0,0,,
6/2/21 1:30,87.1,16.51,0,0,53.529,2.0416,,0.056044387,,0,0,0,0,0,0,,
6/2/21 1:35,87.6,16.24,0,0,36.528,3.9534,,0.082128778,,0,0,0,0,0,0,,
6/2/21 1:40,88.4,16.01,0,0,34.784,1.6813,,0.08624655,,0,0,0,0,0,0,,
6/2/21 1:45,89.3,15.8,0,0,37.608,2.9439,,0.079770262,,0,0,0,0,0,0,,
6/2/21 1:50,90.9,15.59,0,0,30.157,6.1185,,0.099479391,,0,0,0,0,0,0,,
6/2/21 1:55,91.1,15.39,0,0,24.677,0.91238,,0.121570693,,0,0,0,0,0,0,,
6/2/21 2:00,92,15.2,0,0,24.75,1.9929,,0.121212121,,0,0,0,0,0,0,,
6/2/21 2:05,93.8,15.1,0,0,36.244,3.933,,0.082772321,,0,0,0,0,0,0,,
6/2/21 2:10,93.5,15.08,0,0,40.455,1.5848,,0.07415647,,0,0,0,0,0,0,,
6/2/21 2:15,93.1,14.97,0,0,39.952,1.1137,,0.075090108,,0,0,0,0,0,0,,
6/2/21 2:20,92.7,14.87,0,0,37.171,3.3448,,0.080708079,,0,0,0,0,0,0,,
6/2/21 2:25,94,14.74,0,0,34.195,1.9834,,0.087732125,,0,0,0,0,0,0,,
6/2/21 2:30,94.7,14.75,0,0,43.867,2.4349,,0.068388538,,0,0,0,0,0,0,,
6/2/21 2:35,94,14.8,0,0,34.825,9.7835,,0.086145011,,0,0,0,0,0,0,,
6/2/21 2:40,94.2,14.65,0,0,11.731,6.7425,,0.255732674,,0,0,0,0,0,0,,
6/2/21 2:45,93.7,14.6,0,0,9.1794,2.204,,0.326818746,,0,0,0,0,0,0,,
6/2/21 2:50,95.1,14.37,0,0,4.024,0.57254,,0.745526839,,0,0,0,0,0,0,,
6/2/21 2:55,95.8,14.41,0,0,3.9558,0.89694,,0.7583801,,0,0,0,0,0,0,,
6/2/21 3:00,95.9,14.44,0,0,4.1456,0.65129,,0.723658819,,0,0,0,0,0,0,,
6/2/21 3:05,96.1,14.43,0,0,3.4232,0.33431,,0.876372984,,0,0,0,0,0,0,,
6/2/21 3:10,96.2,14.5,0,0,5.1028,1.272,,0.587912519,,0,0,0,0,0,0,,
6/2/21 3:15,95.8,14.41,0,0,7.0727,2.4315,,0.42416616,,0,0,0,0,0,0,,
6/2/21 3:20,95.7,14.35,0,0,3.8477,0.38313,,0.779686566,,0,0,0,0,0,0,,
6/2/21 3:25,96.3,14.33,0,0,6.2198,1.9874,,0.482330622,,0,0,0,0,0,0,,
6/2/21 3:30,96.6,14.4,0,0,15.02,3.3343,,0.199733688,,0,0,0,0,0,0,,
6/2/21 3:35,96.1,14.36,0,0,13.134,2.4567,,0.228414801,,0,0,0,0,0,0,,
6/2/21 3:40,96.1,14.28,0,0,12.828,1.7517,,0.233863424,,0,0,0,0,0,0,,
6/2/21 3:45,96.1,14.19,0,0,12.126,1.841,,0.247402276,,0,0,0,0,0,0,,
6/2/21 3:50,96.3,14.13,0,0,16.152,2.4977,,0.185735513,,0,0,0,0,0,0,,
6/2/21 3:55,95.8,13.98,0,0,11.613,1.327,,0.258331181,,0,0,0,0,0,0,,
6/2/21 4:00,96.1,13.83,0,0,11.134,1.5829,,0.269444943,,0,0,0,0,0,0,,
6/2/21 4:05,96.3,13.78,0,0,17.837,3.3331,,0.168189718,,0,0,0,0,0,0,,
6/2/21 4:10,96.2,13.67,0,0,13.638,4.5196,,0.219973603,,0,0,0,0,0,0,,
6/2/21 4:15,96.6,13.61,0,0,14.787,2.7726,,0.202880909,,0,0,0,0,0,0,,
6/2/21 4:20,96.8,13.54,0,0,12.593,3.005,,0.238227587,,0,0,0,0,0,0,,
6/2/21 4:25,96.7,13.43,0,0,16.305,1.6693,,0.18399264,,0,0,0,0,0,0,,
6/2/21 4:30,97,13.27,0,0,11.176,2.9382,,0.268432355,,0,0,0,0,0,0,,
6/2/21 4:35,98.1,13.31,0,0,19.342,1.7101,,0.155102885,,0,0,0,0,0,0,,
6/2/21 4:40,98.5,13.47,0,0,21.284,1.4668,,0.140950949,,0,0,0,0,0,0,,
6/2/21 4:45,97.9,13.42,0,0,16.745,2.1115,,0.179157958,,0,0,0,0,0,0,,
6/2/21 4:50,98.2,13.38,0,0,20.374,0.90625,,0.147246491,,0,0,0,0,0,0,,
6/2/21 4:55,98.4,13.49,0,0,16.339,1.4388,,0.183609768,,0,0,0,0,0,0,,
6/2/21 5:00,98.3,13.5,0,0,16.291,2.2591,,0.184150758,,0,0,0,0,0,0,,
6/2/21 5:05,98.7,13.58,0,0,20.988,5.5603,,0.142938822,,0,0,0,0,0,0,,
6/2/21 5:10,97.5,13.41,0,0,7.207,0.41352,,0.416261968,,0,0,0,0,0,0,,
6/2/21 5:15,97.8,13.34,0,0,10.844,2.4489,,0.276650682,,0,0,0,0,0,0,,
6/2/21 5:20,98.6,13.5,0,0,18.667,1.2529,,0.160711416,,0,0,0,0,0,0,,
6/2/21 5:25,98.7,13.63,0,0,18.842,1.8715,,0.159218767,,0,0,0,0,0,0,,
6/2/21 5:30,99.3,13.81,0,0,27.493,4.3412,,0.109118685,,0,0,0,0,0,0,,
6/2/21 5:35,98.8,13.96,0,0,16.51,2.6062,,0.181708056,,0,0,0,0,0,0,,
6/2/21 5:40,98.5,13.86,0,0,12.061,3.2058,,0.248735594,,0,0,0,0,0,0,,
6/2/21 5:45,98.8,13.83,0,0,14.331,5.5925,,0.209336404,,0,0,0,0,0,0,,
6/2/21 5:50,99.1,13.96,0,0,17.273,5.4882,,0.173681468,,0,0,0,0,0,0,,
6/2/21 5:55,99.3,14.18,0,0,19.744,4.1782,,0.151944895,,0,0,0,0,0,0,,
6/2/21 6:00,99.2,14.31,0,0,26.063,1.1965,,0.115105705,,0,0,0,0,0,0,,
6/2/21 6:05,98.8,14.42,0,0,25.073,1.5865,,0.11965062,,0,0,0,0,0,0,,
6/2/21 6:10,97.7,14.29,0,0,11.745,1.9061,,0.255427842,,0,0,0,0,0,0,,
6/2/21 6:15,97.5,14.13,0,0,16.214,3.1602,,0.185025287,,0,0,0,0,0,0,,
6/2/21 6:20,97.7,14.2,0,0,17.959,3.7506,,0.167047163,,0,0,0,0,0,0,,
6/2/21 6:25,97.6,14.15,0,0,13.855,1.7146,,0.216528329,,0,0,0,0,0,0,,
6/2/21 6:30,98,14.25,0,0,16.329,0.9159,,0.183722212,,0,0,0,0,0,0,,
6/2/21 6:35,98.4,14.42,0,0,21.484,5.6831,,0.139638801,,0,0,0,0,0,0,,
6/2/21 6:40,98.3,14.58,0,0,11.299,1.3827,,0.265510222,,0,0,0,0,0,0,,
6/2/21 6:45,98.3,14.69,0,0,13.391,1.6332,,0.224031066,,0,0,0,0,0,0,,
6/2/21 6:50,98.2,14.77,0,0,19.307,2.9173,,0.155384058,,0,0,0,0,0,0,,
6/2/21 6:55,98.3,14.9,0,0,27.256,0.77444,,0.110067508,,0,0,0,0,0,0,,
6/2/21 7:00,98.1,15.12,0,0,29.766,0.92591,,0.100786132,,0,0,0,0,0,0,,
6/2/21 7:05,97.6,15.27,0,0,14.201,3.1814,,0.211252729,,0,0,0,0,0,0,,
6/2/21 7:10,97.3,15.38,0,0,19.897,4.1073,,0.150776499,,0,0,0,0,0,0,,
6/2/21 7:15,96.5,15.5,0,0,28.685,1.14,,0.104584277,,0,0,0,0,0,0,,
6/2/21 7:20,95.1,15.75,0,0,32.698,1.5026,,0.091748731,,0,0,0,0,0,0,,
6/2/21 7:25,93.7,15.9,0,0,36.171,0.72428,,0.082939371,,0,0,0,0,0,0,,
6/2/21 7:30,92.7,16.12,0,0,33.364,1.384,,0.089917276,,0,0,0,0,0,0,,
6/2/21 7:35,91.5,16.2,0,0,36.02,1.0877,,0.083287063,,0,0,0,0,0,0,,
6/2/21 7:40,91.4,16.3,0,0,32.686,1.1288,,0.091782414,,0,0,0,0,0,0,,
6/2/21 7:45,91.5,16.38,0,0,33.483,0.87412,,0.089597706,,0,0,0,0,0,0,,
6/2/21 7:50,91,16.42,0,0,32.958,1.1007,,0.091024941,,0,0,0,0,0,0,,
6/2/21 7:55,90.2,16.53,0,0,33.176,1.0392,,0.090426815,,0,0,0,0,0,0,,
6/2/21 8:00,89.2,16.74,0,0,31.839,0.66958,,0.094224065,,0,0,0,0,0,0,,
6/2/21 8:05,87.8,16.97,0,0,31.003,1.5378,,0.096764829,,0,0,0,0,0,0,,
6/2/21 8:10,88.2,17.24,0,0,28.636,0.81812,,0.104763235,,0,0,0,0,0,0,,
6/2/21 8:15,85.7,17.54,0,0,30.637,1.9114,,0.097920815,,0,0,0,0,0,0,,
6/2/21 8:20,85.2,17.71,0,0,31.66,1.6585,,0.094756791,,0,0,0,0,0,0,,
6/2/21 8:25,83.3,17.88,0,0,36.762,2.8993,,0.081606006,,0,0,0,0,0,0,,
6/2/21 8:30,83.2,17.94,0,0,37.182,2.1534,,0.080684202,,0,0,0,0,0,0,,
6/2/21 8:35,83.2,18.12,0,0,35.416,2.0093,,0.084707477,,0,0,0,0,0,0,,
6/2/21 8:40,83,18.3,0,0,38.783,2.9704,,0.07735348,,0,0,0,0,0,0,,
6/2/21 8:45,81.1,18.57,0,0,38.777,1.0755,,0.077365449,,0,0,0,0,0,0,,
6/2/21 8:50,80.1,18.53,0,0,42.111,3.9235,,0.071240294,,0,0,0,0,0,0,,
6/2/21 8:55,80,18.71,0,0,40.549,1.6629,,0.073984562,,0,0,0,0,0,0,,
6/2/21 9:00,80.7,18.91,0,0,37.461,1.2784,,0.080083287,,0,0,0,0,0,0,,
6/2/21 9:05,78.1,19.03,0,0,37.235,2.7449,,0.080569357,,0,0,0,0,0,0,,
6/2/21 9:10,79.6,19.07,0,0,35.499,1.5767,,0.084509423,,0,0,0,0,0,0,,
6/2/21 9:15,80.1,19.13,0,0,33.938,3.086,,0.088396488,,0,0,0,0,0,0,,
6/2/21 9:20,79,19.26,0,0,38.352,3.3324,,0.078222778,,0,0,0,0,0,0,,
6/2/21 9:25,78.6,19.36,0,0,32.802,1.5716,,0.091457838,,0,0,0,0,0,0,,
6/2/21 9:30,79.1,19.52,0,0,35.504,2.5103,,0.084497521,,0,0,0,0,0,0,,
6/2/21 9:35,78.8,19.4,0,0,39.941,1.5224,,0.075110788,,0,0,0,0,0,0,,
6/2/21 9:40,79.3,19.15,0,0,41.765,2.0701,,0.07183048,,0,0,0,0,0,0,,
6/2/21 9:45,80,19,0,0,39.673,1.9122,,0.075618179,,0,0,0,0,0,0,,
6/2/21 9:50,80.2,18.9,0,0,35.545,2.6639,,0.084400056,,0,0,0,0,0,0,,
6/2/21 9:55,80.7,18.89,0,0,39.881,1.3283,,0.075223791,,0,0,0,0,0,0,,
6/2/21 10:00,80.5,18.97,0,0,35.849,4.0043,,0.083684343,,0,0,0,0,0,0,,
6/2/21 10:05,80,19.18,0,0,39.082,2.2844,,0.076761681,,0,0,0,0,0,0,,
6/2/21 10:10,77.9,19.39,0,0,41.595,2.2901,,0.072124053,,0,0,0,0,0,0,,
6/2/21 10:15,77.5,19.44,0,0,41.941,1.8297,,0.071529053,,0,0,0,0,0,0,,
6/2/21 10:20,77.5,19.52,0,0,39.752,1.5558,,0.075467901,,0,0,0,0,0,0,,
6/2/21 10:25,79.3,19.53,0,0,42.22,2.5769,,0.071056371,,0,0,0,0,0,0,,
6/2/21 10:30,79.2,19.53,0,0,39.204,1.4877,,0.076522804,,0,0,0,0,0,0,,
6/2/21 10:35,80.1,19.64,0,0,40.142,2.3676,,0.074734692,,0,0,0,0,0,0,,
6/2/21 10:40,79.6,19.74,0,0,38.338,2.0992,,0.078251343,,0,0,0,0,0,0,,
6/2/21 10:45,78.9,19.79,0,0,40.412,1.4283,,0.074235376,,0,0,0,0,0,0,,
6/2/21 10:50,79.8,19.69,0,0,40.104,1.549,,0.074805506,,0,0,0,0,0,0,,
6/2/21 10:55,79.4,19.62,0,0,39.005,1.4178,,0.076913216,,0,0,0,0,0,0,,
6/2/21 11:00,80.5,19.77,0,0,38.941,1.4065,,0.077039624,,0,0,0,0,0,0,,
6/2/21 11:05,79.4,19.88,0,0,40.976,1.5865,,0.073213588,,0,0,0,0,0,0,,
6/2/21 11:10,80.1,19.74,0,0,41.589,1.5347,,0.072134459,,0,0,0,0,0,0,,
6/2/21 11:15,80.5,19.76,0,0,42.884,2.0205,,0.069956161,,0,0,0,0,0,0,,
6/2/21 11:20,79.5,19.82,0,0,40.825,2.8147,,0.073484385,,0,0,0,0,0,0,,
6/2/21 11:25,79.5,19.89,0,0,38.98,1.4328,,0.076962545,,0,0,0,0,0,0,,
6/2/21 11:30,79.3,20.02,0,0,44.284,1.5585,,0.067744558,,0,0,0,0,0,0,,
6/2/21 11:35,78.4,19.99,0,0,41.292,2.1065,,0.072653298,,0,0,0,0,0,0,,
6/2/21 11:40,78.9,20.11,0,0,38.79,3.1105,,0.07733952,,0,0,0,0,0,0,,
6/2/21 11:45,79.3,20.18,0,0,41.063,1.4647,,0.073058471,,0,0,0,0,0,0,,
6/2/21 11:50,79,20.32,0,0,38.964,1.7224,,0.076994148,,0,0,0,0,0,0,,
6/2/21 11:55,78.5,20.39,0,0,37.638,1.3043,,0.079706679,,0,0,0,0,0,0,,
6/2/21 12:00,78.8,20.29,0,0,38.151,2.2033,,0.078634898,,0,0,0,0,0,0,,
6/2/21 12:05,78.1,20.37,0,0,38.618,3.0322,,0.077683982,,0,0,0,0,0,0,,
6/2/21 12:10,78.3,20.32,0,0,34.637,1.7491,,0.086612582,,0,0,0,0,0,0,,
6/2/21 12:15,78,20.2,0,0,37.638,1.7695,,0.079706679,,0,0,0,0,0,0,,
6/2/21 12:20,78.1,20.19,0,0,41.424,2.0937,,0.072421784,,0,0,0,0,0,0,,
6/2/21 12:25,79.1,20.13,0,0,40.455,2.3729,,0.07415647,,0,0,0,0,0,0,,
6/2/21 12:30,79,20.13,0,0,38.573,1.9644,,0.077774609,,0,0,0,0,0,0,,
6/2/21 12:35,78.8,20.23,0,0,37.436,1.6095,,0.080136767,,0,0,0,0,0,0,,
6/2/21 12:40,79.4,20.39,0,0,37.727,3.2061,,0.079518647,,0,0,0,0,0,0,,
6/2/21 12:45,78.9,20.54,0,0,39.728,2.0912,,0.075513492,,0,0,0,0,0,0,,
6/2/21 12:50,78.9,20.39,0,0,47.133,3.1736,,0.063649672,,0,0,0,0,0,0,,
6/2/21 12:55,79.7,19.96,0,0,44.472,2.099,,0.067458176,,0,0,0,0,0,0,,
6/2/21 13:00,80.4,19.68,0,0,42.771,1.3415,,0.070140983,,0,0,0,0,0,0,,
6/2/21 13:05,81,19.53,0,0,35.789,7.231,,0.083824639,,0,0,0,0,0,0,,
6/2/21 13:10,81.2,19.53,0,0,25.055,2.8302,,0.11973658,,0,0,0,0,0,0,,
6/2/21 13:15,82.2,19.68,0,0,33.872,2.5942,,0.088568729,,0,0,0,0,0,0,,
6/2/21 13:20,82.5,19.85,0,0,37.262,3.8084,,0.080510976,,0,0,0,0,0,0,,
6/2/21 13:25,81,20.04,0,0,41.462,2.0518,,0.07235541,,0,0,0,0,0,0,,
6/2/21 13:30,78.8,20.3,0,0,40.506,1.9513,,0.074063102,,0,0,0,0,0,0,,
6/2/21 13:35,76.9,20.59,0,0,38.897,1.8281,,0.077126771,,0,0,0,0,0,0,,
6/2/21 13:40,75.1,20.63,0,0,39.316,2.1884,,0.076304812,,0,0,0,0,0,0,,
6/2/21 13:45,74.7,20.63,0,0,38.133,2.1065,,0.078672016,,0,0,0,0,0,0,,
6/2/21 13:50,74.3,20.92,0,0,36.625,3.5152,,0.081911263,,0,0,0,0,0,0,,
6/2/21 13:55,73.1,21.53,0,0,36.596,3.0734,,0.081976172,,0,0,0,0,0,0,,
6/2/21 14:00,72.1,21.78,0,0,36.05,2.9446,,0.083217753,,0,0,0,0,0,0,,
6/2/21 14:05,70.8,22.13,0,0,37.87,141.48,,0.079218379,,0,0,0,0,0,0,,
6/2/21 14:10,70.8,22.33,0,0,34.687,10.728,,0.086487733,,0,0,0,0,0,0,,
6/2/21 14:15,71.3,22.42,0,0,35.99,2.318,,0.083356488,,0,0,0,0,0,0,,
6/2/21 14:20,69.32,22.36,0,0,38.38,4.5204,,0.078165711,,0,0,0,0,0,0,,
6/2/21 14:25,70,22.46,0,0,37.249,2.6685,,0.080539075,,0,0,0,0,0,0,,
6/2/21 14:30,69.44,22.51,0,0,39.477,2.1614,,0.075993617,,0,0,0,0,0,0,,
6/2/21 14:35,69.24,22.5,0,0,40.727,3.0119,,0.073661208,,0,0,0,0,0,0,,
6/2/21 14:40,69.39,22.71,0,0,38.847,2.9105,,0.077226041,,0,0,0,0,0,0,,
6/2/21 14:45,68.71,22.68,0,0,38.293,2.9597,,0.0783433,,0,0,0,0,0,0,,
6/2/21 14:50,70.8,22.35,0,0,42.82,5.4951,,0.070060719,,0,0,0,0,0,0,,
6/2/21 14:55,71.6,22.06,0,0,41.66,2.732,,0.072011522,,0,0,0,0,0,0,,
6/2/21 15:00,71.8,22.2,0,0,38.792,2.3967,,0.077335533,,0,0,0,0,0,0,,
6/2/21 15:05,69.46,22.65,0,0,36.584,5.4654,,0.082003061,,0,0,0,0,0,0,,
6/2/21 15:10,69.06,22.79,0,0,34.755,2.525,,0.086318515,,0,0,0,0,0,0,,
6/2/21 15:15,68.69,23.08,0,0,36.453,1.1541,,0.082297753,,0,0,0,0,0,0,,
6/2/21 15:20,68.41,23.15,0,0,38.532,1.6236,,0.077857365,,0,0,0,0,0,0,,
6/2/21 15:25,67.4,23.4,0,0,37.356,1.452,,0.080308384,,0,0,0,0,0,0,,
6/2/21 15:30,65.68,23.57,0,0,38.019,1.9791,,0.078907914,,0,0,0,0,0,0,,
6/2/21 15:35,66.77,23.54,0,0,39.062,2.2909,,0.076800983,,0,0,0,0,0,0,,
6/2/21 15:40,64.92,23.88,0,0,40.599,3.4812,,0.073893446,,0,0,0,0,0,0,,
6/2/21 15:45,64.6,24.08,0,0,41.66,2.4008,,0.072011522,,0,0,0,0,0,0,,
6/2/21 15:50,65.13,24.04,0,0,40.722,1.7859,,0.073670252,,0,0,0,0,0,0,,
6/2/21 15:55,63.72,23.98,0,0,40.573,3.336,,0.073940798,,0,0,0,0,0,0,,
6/2/21 16:00,63.58,24.02,0,0,39.167,2.8941,,0.076595093,,0,0,0,0,0,0,,
6/2/21 16:05,62.83,23.87,0,0,43.687,3.2012,,0.068670314,,0,0,0,0,0,0,,
6/2/21 16:10,64.5,23.81,0,0,38.794,9.081,,0.077331546,,0,0,0,0,0,0,,
6/2/21 16:15,64.25,23.77,0,0,49.322,2.4924,,0.060824784,,0,0,0,0,0,0,,
6/2/21 16:20,63.78,23.52,0,0,47.829,2.43,,0.062723452,,0,0,0,0,0,0,,
6/2/21 16:25,64.64,23.12,0,0,45.125,5.0978,,0.066481994,,0,0,0,0,0,0,,
6/2/21 16:30,66.44,23.03,0,0,45.864,3.8885,,0.06541078,,0,0,0,0,0,0,,
6/2/21 16:35,65.91,23.04,0,0,45.36,2.8538,,0.066137566,,0,0,0,0,0,0,,
6/2/21 16:40,66.38,23.11,0,0,53.32,3.5418,,0.056264066,,0,0,0,0,0,0,,
6/2/21 16:45,64.71,23.17,0,0,51.278,4.1131,,0.058504622,,0,0,0,0,0,0,,
6/2/21 16:50,66.27,23.11,0,0,50.067,4.4171,,0.059919708,,0,0,0,0,0,0,,
6/2/21 16:55,66.08,23.15,0,0,49.476,3.2487,,0.06063546,,0,0,0,0,0,0,,
6/2/21 17:00,65.8,23.17,0,0,48.749,2.5359,,0.061539724,,0,0,0,0,0,0,,
6/2/21 17:05,66.26,23.19,0,0,46.727,2.5455,,0.064202709,,0,0,0,0,0,0,,
6/2/21 17:10,66.23,23.23,0,0,56.673,3.3206,,0.05293526,,0,0,0,0,0,0,,
6/2/21 17:15,64.63,23.21,0,0,53.704,4.8272,,0.055861761,,0,0,0,0,0,0,,
6/2/21 17:20,65.63,23.13,0,0,53.51,4.9852,,0.056064287,,0,0,0,0,0,0,,
6/2/21 17:25,66.28,23.12,0,0,53.609,2.6798,,0.055960753,,0,0,0,0,0,0,,
6/2/21 17:30,67.28,23.14,0,0,54.368,3.8286,,0.055179517,,0,0,0,0,0,0,,
6/2/21 17:35,67.21,23.21,0,0,57.901,2.9395,,0.051812577,,0,0,0,0,0,0,,
6/2/21 17:40,66.05,23.25,0,0,55.033,3.3617,,0.054512747,,0,0,0,0,0,0,,
6/2/21 17:45,66.16,23.33,0,0,58.425,4.0453,,0.051347882,,0,0,0,0,0,0,,
6/2/21 17:50,65.73,23.38,0,0,63.483,4.4758,,0.047256746,,0,0,0,0,0,0,,
6/2/21 17:55,65.34,23.35,0,0,61.63,4.405,,0.048677592,,0,0,0,0,0,0,,
6/2/21 18:00,65.91,23.33,0,0,59.101,2.6052,,0.050760562,,0,0,0,0,0,0,,
6/2/21 18:05,65.55,23.29,0,0,60.144,4.4846,,0.049880287,,0,0,0,0,0,0,,
6/2/21 18:10,65.48,23.25,0,0,64.148,5.3238,,0.046766852,,0,0,0,0,0,0,,
6/2/21 18:15,65.26,23.27,0,0,65.529,5.2712,,0.045781257,,0,0,0,0,0,0,,
6/2/21 18:20,65.76,23.22,0,0,66.45,3.9328,,0.045146727,,0,0,0,0,0,0,,
6/2/21 18:25,67.43,23.15,0,0,62.779,10.671,,0.04778668,,0,0,0,0,0,0,,
6/2/21 18:30,68.03,22.95,0,0,57.051,8.7166,,0.05258453,,0,0,0,0,0,0,,
6/2/21 18:35,66.91,22.72,0,0,69.032,6.9204,,0.043458106,,0,0,0,0,0,0,,
6/2/21 18:40,66.92,22.53,0,0,65.49,4.2417,,0.04580852,,0,0,0,0,0,0,,
6/2/21 18:45,67.8,22.4,0,0,72.766,3.7676,,0.041228046,,0,0,0,0,0,0,,
6/2/21 18:50,67.05,22.29,0,0,63.889,12.122,,0.04695644,,0,0,0,0,0,0,,
6/2/21 18:55,67.79,22.23,0,0,75.138,3.6809,,0.039926535,,0,0,0,0,0,0,,
6/2/21 19:00,67.35,22.14,0,0,70.83,4.5526,,0.042354934,,0,0,0,0,0,0,,
6/2/21 19:05,66.87,22.06,0,0,85.207,4.5697,,0.035208375,,0,0,0,0,0,0,,
6/2/21 19:10,66.37,22.05,0,0,85.291,4.6875,,0.035173699,,0,0,0,0,0,0,,
6/2/21 19:15,66.2,22.01,0,0,85.567,5.9677,,0.035060245,,0,0,0,0,0,0,,
6/2/21 19:20,67.37,21.94,0,0,66.244,8.2631,,0.04528712,,0,0,0,0,0,0,,
6/2/21 19:25,67.84,21.8,0,0,83.328,5.4436,,0.036002304,,0,0,0,0,0,0,,
6/2/21 19:30,68.73,21.68,0,0,79.26,4.9283,,0.037850114,,0,0,0,0,0,0,,
6/2/21 19:35,69.78,21.5,0,0,87.868,6.9697,,0.034142122,,0,0,0,0,0,0,,
